scan_ts_kst,date,ticker,name,market,sector,bar_date,close,volume,avg_vol20,atr14,market_cap,tech,macro,filing,value,total,consensus,signal,ev,target,hitl,source,asset_type,flow,regime,exchange
2026-09-11T07:56:49.207012+09:00,2026-09-11,MU,"Micron Technology, Inc.",US,반도체,2026-09-10,977.41,25554875,26802763.75,44.5129,1103880126464,80,65,65,58,64,1,HOLD,0.55,7,False,live,STOCK,46,NEUTRAL,NASDAQ
2026-09-11T07:56:49.207012+09:00,2026-09-11,LLY,Eli Lilly and Company,US,제약/바이오,2026-09-10,1123.0,1991604,2469675.2,29.3857,1001425534976,35,65,81,50,51,1,HOLD,0.06,1,False,live,STOCK,48,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,JPM,JPMorgan Chase & Co.,US,금융,2026-09-10,353.56,4177661,5549428.05,5.6079,939828314112,47,60,71,60,58,1,HOLD,0.44,5,False,live,STOCK,57,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,WMT,Walmart Inc.,US,소매,2026-09-10,105.73,16410703,27744045.15,1.9439,841407725568,57,60,50,37,46,0,HOLD,-0.19,-2,False,live,STOCK,39,NEUTRAL,NASDAQ
2026-09-11T07:56:49.207012+09:00,2026-09-11,AMD,"Advanced Micro Devices, Inc.",US,반도체,2026-09-10,503.6,15908424,18000081.2,18.7129,822114451456,72,65,65,43,58,1,HOLD,0.5,6,False,live,STOCK,52,NEUTRAL,NASDAQ
2026-09-11T07:56:49.207012+09:00,2026-09-11,V,Visa Inc.,US,금융,2026-09-10,367.21,3742141,6489027.05,5.7707,685598441472,47,60,60,50,54,0,HOLD,0.35,4,False,live,STOCK,63,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,XOM,Exxon Mobil Corporation,US,에너지,2026-09-10,165.23,16203525,13806366.25,3.4314,679411187712,62,60,40,58,55,0,HOLD,0.3,4,False,live,STOCK,54,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,ASML,ASML Holding N.V.,US,반도체,2026-09-10,1687.4301,1076142,1134857.1,45.265,648141864960,43,65,70,42,46,1,HOLD,-0.2,-2,False,live,STOCK,30,NEUTRAL,NASDAQ
2026-09-11T07:56:49.207012+09:00,2026-09-11,JNJ,Johnson & Johnson,US,제약/바이오,2026-09-10,266.35,4844617,6258165.85,5.2854,641876492288,47,65,56,53,55,0,HOLD,0.33,4,False,live,STOCK,69,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,INTC,Intel Corp.,US,반도체,2026-09-10,100.32,96048649,93157022.45,4.4693,530302074880,72,65,88,42,61,2,WATCH,0.46,6,False,live,STOCK,46,NEUTRAL,NASDAQ
2026-09-11T07:56:49.207012+09:00,2026-09-11,MA,Mastercard Incorporated,US,금융,2026-09-10,565.37,1814171,2652073.55,8.8715,495269740544,50,60,53,50,53,0,HOLD,0.32,4,False,live,STOCK,63,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,ABBV,AbbVie Inc.,US,제약/바이오,2026-09-10,255.0,4393091,4341779.55,5.4604,450614919168,47,65,81,51,59,1,HOLD,0.6,7,False,live,STOCK,68,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,BAC,Bank of America Corporation,US,금융,2026-09-10,62.56,26504890,29916754.5,1.0505,437466365952,69,60,81,68,68,1,HOLD,0.87,10,False,live,STOCK,54,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,ORCL,Oracle Corporation,US,IT,2026-09-10,152.94,50925752,23696932.6,6.7793,440539250688,70,60,50,50,52,1,HOLD,-0.07,-1,False,live,STOCK,29,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,CVX,Chevron Corporation,US,에너지,2026-09-10,212.76,9615583,7724024.15,4.07,417350713344,91,60,32,74,71,3,BUY,0.84,10,False,live,STOCK,75,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,CSCO,"Cisco Systems, Inc.",US,IT,2026-09-10,107.44,11462555,17709587.75,1.9271,423591542784,31,60,65,50,43,0,AVOID,-0.41,-5,True,live,STOCK,29,NEUTRAL,NASDAQ
2026-09-11T07:56:49.207012+09:00,2026-09-11,COST,Costco Wholesale Corporation,US,소매,2026-09-10,902.38,1922453,1852617.65,15.31,400186408960,28,60,52,29,32,0,AVOID,-0.67,-8,True,live,STOCK,20,NEUTRAL,NASDAQ
2026-09-11T07:56:49.207012+09:00,2026-09-11,PLTR,Palantir Technologies Inc.,US,IT,2026-09-10,165.86,21080018,29667370.9,8.1121,398571274240,54,60,42,35,47,0,HOLD,0.2,2,False,live,STOCK,61,NEUTRAL,NASDAQ
2026-09-11T07:56:49.207012+09:00,2026-09-11,KO,The Coca-Cola Company,US,소매,2026-09-10,87.83,11800688,14465379.4,1.235,377892896768,44,60,50,37,45,0,HOLD,-0.01,0,False,live,STOCK,54,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,LRCX,Lam Research Corporation,US,반도체,2026-09-10,298.01,9841410,7547940.5,12.8921,372906164224,40,65,73,42,49,1,HOLD,-0.15,-2,False,live,STOCK,47,NEUTRAL,NASDAQ
2026-09-11T07:56:49.207012+09:00,2026-09-11,CAT,Caterpillar Inc.,US,산업재,2026-09-10,805.0,1780448,2381702.4,20.395,370038276096,50,60,55,50,49,0,HOLD,-0.17,-2,False,live,STOCK,38,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,AMAT,"Applied Materials, Inc.",US,반도체,2026-09-10,454.01,4834009,7120305.45,16.0264,360301166592,37,65,65,58,48,0,HOLD,-0.32,-4,False,live,STOCK,32,NEUTRAL,NASDAQ
2026-09-11T07:56:49.207012+09:00,2026-09-11,MRK,"Merck & Co., Inc.",US,제약/바이오,2026-09-10,144.71,7443211,11088330.55,3.79,357024432128,51,65,50,35,52,1,HOLD,0.37,4,False,live,STOCK,80,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,HSBC,HSBC Holdings plc,US,금융,2026-09-10,103.7,1344659,1069642.95,1.3932,355148234752,54,60,55,68,59,0,HOLD,0.4,5,False,live,STOCK,55,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,UNH,UnitedHealth Group Incorporated,US,제약/바이오,2026-09-10,388.28,4265842,4552297.1,9.6789,348518121472,53,65,83,66,59,1,HOLD,0.27,3,False,live,STOCK,32,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,PG,The Procter & Gamble Company,US,소매,2026-09-10,142.97,10893968,9161043.4,2.235,332072484864,31,60,50,45,46,0,HOLD,-0.2,-2,False,live,STOCK,68,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,DELL,Dell Technologies Inc.,US,IT,2026-09-10,506.62,5833088,8506964.4,29.6271,322115436544,95,60,55,66,73,1,HOLD,1.07,13,False,live,STOCK,69,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,GE,GE Aerospace,US,산업재,2026-09-10,324.15,3460878,3701948.9,7.8354,336325869568,28,60,60,37,42,0,AVOID,-0.25,-3,True,live,STOCK,55,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,MS,Morgan Stanley,US,금융,2026-09-10,212.66,4468305,3817130.25,4.4307,333996621824,35,60,60,60,51,0,HOLD,-0.05,-1,False,live,STOCK,52,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,NFLX,"Netflix, Inc.",US,인터넷,2026-09-10,76.01,19936837,28095666.85,2.0821,316501065728,43,65,42,50,48,0,HOLD,-0.2,-2,False,live,STOCK,60,NEUTRAL,NASDAQ
2026-09-11T07:56:49.207012+09:00,2026-09-11,HD,"The Home Depot, Inc.",US,소비재,2026-09-10,305.69,4307096,3840949.8,5.7991,304983736320,20,60,63,42,35,0,AVOID,-0.6,-7,True,live,STOCK,20,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,GS,"The Goldman Sachs Group, Inc.",US,금융,2026-09-10,1019.77,1890373,1783758.65,23.3364,296927854592,57,60,60,60,55,0,HOLD,0.16,2,False,live,STOCK,41,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,PM,Philip Morris International Inc.,US,소매,2026-09-10,189.77,4601477,4263463.85,4.5246,295778058240,62,60,58,58,60,0,HOLD,0.43,5,False,live,STOCK,61,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,RY,Royal Bank of Canada,US,금융,2026-09-10,205.98,723019,1254245.95,3.3914,285164863488,28,60,60,60,49,0,HOLD,-0.08,-1,False,live,STOCK,55,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,PANW,"Palo Alto Networks, Inc.",US,IT,2026-09-10,338.49,4540753,6048902.65,19.5958,275869335552,51,60,57,35,51,1,HOLD,0.38,5,False,live,STOCK,71,NEUTRAL,NASDAQ
2026-09-11T07:56:49.207012+09:00,2026-09-11,ARM,Arm Holdings plc American Depositary Sha,US,반도체,2026-09-10,254.18,3705096,3761394.8,12.9321,271463874560,55,65,70,35,49,1,HOLD,-0.06,-1,False,live,STOCK,38,NEUTRAL,NASDAQ
2026-09-11T07:56:49.207012+09:00,2026-09-11,WFC,Wells Fargo & Company,US,금융,2026-09-10,89.45,13068936,12357121.8,1.7689,270496727040,76,60,60,60,67,1,HOLD,0.76,9,False,live,STOCK,69,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,SHEL,Shell plc,US,에너지,2026-09-10,95.96,6459278,6224082.55,1.3691,274520129536,88,60,55,78,73,2,WATCH,0.92,11,False,live,STOCK,60,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,RTX,RTX Corporation,US,산업재,2026-09-10,198.12,2624059,3985957.95,3.6454,267017830400,39,60,45,58,49,0,HOLD,-0.05,-1,False,live,STOCK,54,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,MUFG,"Mitsubishi UFJ Financial Group, Inc.",US,금융,2026-09-10,23.29,2871419,2734330.95,0.4343,262146768896,81,60,58,60,65,1,HOLD,0.78,9,False,live,STOCK,54,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,NVS,Novartis AG,US,제약/바이오,2026-09-10,137.48,2419232,2291486.6,4.6879,261310267392,28,65,55,53,41,0,AVOID,-0.53,-6,True,live,STOCK,29,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,BABA,Alibaba Group Holding Limited,US,소비재,2026-09-10,108.56,6605385,12747514.25,3.369,269839286272,35,60,55,58,53,0,HOLD,-0.05,-1,False,live,STOCK,69,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,SNDK,Sandisk Corporation,US,IT,2026-09-10,1692.59,8643364,13142018.2,97.1064,247827349504,87,60,55,50,63,1,HOLD,0.47,6,False,live,STOCK,55,NEUTRAL,NASDAQ
2026-09-11T07:56:49.207012+09:00,2026-09-11,AZN,AstraZeneca PLC,US,제약/바이오,2026-09-10,159.64,2921639,3322171.95,3.3879,247585013760,28,65,68,58,48,0,HOLD,-0.31,-4,False,live,STOCK,43,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,GEV,GE Vernova Inc.,US,산업재,2026-09-10,923.91,1458709,2019040.45,34.4271,246068248576,50,60,60,50,51,0,HOLD,0.1,1,False,live,STOCK,46,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,SAP,SAP SE,US,IT,2026-09-10,205.95,2239482,2403019.1,5.9971,237708361728,51,60,58,42,53,0,HOLD,0.4,5,False,live,STOCK,69,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,ANET,"Arista Networks, Inc.",US,IT,2026-09-10,188.99,2808298,5183014.9,6.7209,238358855680,58,60,60,42,52,0,HOLD,0.4,5,False,live,STOCK,51,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,C,Citigroup Inc.,US,금융,2026-09-10,138.5,7121047,8342462.35,2.6575,232324988928,72,60,70,76,75,4,BUY,0.84,10,False,live,STOCK,81,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,TXN,Texas Instruments Incorporated,US,반도체,2026-09-10,258.82,5831596,5429749.8,6.9643,236366774272,50,65,75,58,53,1,HOLD,-0.02,0,False,live,STOCK,30,NEUTRAL,NASDAQ
2026-09-11T07:56:49.207012+09:00,2026-09-11,KLAC,KLA Corporation,US,반도체,2026-09-10,177.18,10488193,9110879.65,7.2286,231493959680,40,65,73,42,46,1,HOLD,-0.25,-3,False,live,STOCK,32,NEUTRAL,NASDAQ
2026-09-11T07:56:49.207012+09:00,2026-09-11,TM,Toyota Motor Corporation,US,소비재,2026-09-10,192.48,309000,335035.0,3.4336,227931619328,47,60,50,54,51,0,HOLD,0.13,2,False,live,STOCK,54,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,TMO,Thermo Fisher Scientific Inc.,US,제약/바이오,2026-09-10,603.18,1539451,1658952.55,15.4136,223024168960,48,65,53,58,59,1,HOLD,0.47,6,False,live,STOCK,84,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,BHP,BHP Group Limited,US,소재,2026-09-10,87.35,3675514,2753950.7,2.4663,221998006272,40,60,55,45,49,0,HOLD,-0.01,0,False,live,STOCK,61,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,IBM,International Business Machines Corporat,US,IT,2026-09-10,234.02,5352692,4807204.6,6.0593,220478291968,50,60,81,58,56,1,HOLD,0.07,1,False,live,STOCK,36,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,AXP,American Express Company,US,금융,2026-09-10,320.71,2413839,2349431.95,5.2393,216578605056,28,60,81,50,46,1,HOLD,-0.1,-1,False,live,STOCK,32,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,SAN,"Banco Santander, S.A.",US,금융,2026-09-10,14.63,6340425,17922416.25,0.2475,212459864064,69,60,55,76,65,1,HOLD,0.62,7,False,live,STOCK,51,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,LIN,Linde plc,US,소재,2026-09-10,461.62,2147456,1960072.8,7.4272,212797652992,28,60,60,58,44,0,AVOID,-0.43,-5,True,live,STOCK,33,NEUTRAL,NASDAQ
2026-09-11T07:56:49.207012+09:00,2026-09-11,CRWD,"CrowdStrike Holdings, Inc.",US,IT,2026-09-10,208.86,7341563,10339953.15,13.1606,213859024896,73,60,65,30,51,1,HOLD,0.5,6,False,live,STOCK,34,NEUTRAL,NASDAQ
2026-09-11T07:56:49.207012+09:00,2026-09-11,VZ,Verizon Communications Inc.,US,인터넷,2026-09-10,49.97,18344380,17481854.0,0.8246,207614132224,69,65,50,84,68,1,HOLD,0.55,7,False,live,STOCK,58,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,AMGN,Amgen Inc.,US,제약/바이오,2026-09-10,382.47,3346481,2589044.05,11.0933,206775517184,39,65,45,50,48,0,HOLD,-0.0,0,False,live,STOCK,63,NEUTRAL,NASDAQ
2026-09-11T07:56:49.207012+09:00,2026-09-11,TTE,TotalEnergies SE,US,에너지,2026-09-10,91.23,983138,1598826.9,1.6189,201603891200,80,60,55,94,74,2,WATCH,0.71,9,False,live,STOCK,55,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,TD,The Toronto-Dominion Bank,US,금융,2026-09-10,120.14,1195891,1892729.55,2.0857,196850712576,35,60,60,60,53,0,HOLD,0.06,1,False,live,STOCK,61,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,CRM,"Salesforce, Inc.",US,IT,2026-09-10,243.0,9128851,16672222.55,11.775,199989002240,56,60,55,66,64,1,HOLD,0.6,7,False,live,STOCK,80,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,MRVL,"Marvell Technology, Inc.",US,반도체,2026-09-10,226.96,16092013,24252865.65,13.6714,203970002944,52,65,66,35,53,0,HOLD,0.06,1,False,live,STOCK,67,NEUTRAL,NASDAQ
2026-09-11T07:56:49.207012+09:00,2026-09-11,APH,Amphenol Corporation,US,IT,2026-09-10,80.25,11993748,11263277.4,2.3314,197893832704,76,60,66,50,59,1,HOLD,0.52,6,False,live,STOCK,38,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,NVO,Novo Nordisk A/S,US,제약/바이오,2026-09-10,44.01,6529453,10734787.65,1.2364,194476883968,31,65,68,73,57,1,HOLD,0.11,1,False,live,STOCK,62,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,STX,Seagate Technology Holdings plc,US,IT,2026-09-10,862.33,3057129,3611686.45,43.83,196087824384,80,60,63,43,65,2,WATCH,0.71,9,False,live,STOCK,76,NEUTRAL,NASDAQ
2026-09-11T07:56:49.207012+09:00,2026-09-11,TMUS,"T-Mobile US, Inc.",US,인터넷,2026-09-10,177.16,4533352,3958772.6,4.144,190034509824,46,65,60,74,56,1,HOLD,0.0,0,False,live,STOCK,39,NEUTRAL,NASDAQ
2026-09-11T07:56:49.207012+09:00,2026-09-11,PEP,"PepsiCo, Inc.",US,소매,2026-09-10,136.65,7403554,6953047.7,2.0064,186663895040,43,60,60,52,47,0,HOLD,-0.16,-2,False,live,STOCK,33,NEUTRAL,NASDAQ
2026-09-11T07:56:49.207012+09:00,2026-09-11,SCHW,The Charles Schwab Corporation,US,금융,2026-09-10,107.33,6685530,7526776.5,2.2836,185609601024,54,60,50,66,60,0,HOLD,0.45,5,False,live,STOCK,69,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,QCOM,QUALCOMM Incorporated,US,반도체,2026-09-10,176.88,15541314,10753895.7,6.2645,188918546432,54,65,68,66,60,0,HOLD,0.15,2,False,live,STOCK,52,NEUTRAL,NASDAQ
2026-09-11T07:56:49.207012+09:00,2026-09-11,DIS,The Walt Disney Company,US,인터넷,2026-09-10,105.82,7387622,7574976.1,2.1907,182718005248,47,65,60,58,56,0,HOLD,0.27,3,False,live,STOCK,63,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,DE,Deere & Company,US,산업재,2026-09-10,677.94,1171940,1382007.0,19.6593,182789849088,91,60,50,58,67,1,HOLD,0.89,11,False,live,STOCK,63,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,MCD,McDonald's Corporation,US,소비재,2026-09-10,253.05,4074277,4216573.85,3.8071,179068698624,20,60,55,50,37,0,AVOID,-0.68,-8,True,live,STOCK,26,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,GILD,"Gilead Sciences, Inc.",US,제약/바이오,2026-09-10,144.81,5707501,5288115.05,3.3783,179557908480,47,65,50,60,58,1,HOLD,0.39,5,False,live,STOCK,78,NEUTRAL,NASDAQ
2026-09-11T07:56:49.207012+09:00,2026-09-11,ABT,Abbott Laboratories,US,제약/바이오,2026-09-10,103.36,7750954,7803027.7,2.7743,178852429824,39,65,53,58,52,0,HOLD,0.18,2,False,live,STOCK,60,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,UBS,UBS Group AG,US,금융,2026-09-10,54.01,1064311,1594940.55,0.8614,165364678656,54,60,73,66,63,1,HOLD,0.59,7,False,live,STOCK,61,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,ADI,"Analog Devices, Inc.",US,반도체,2026-09-10,361.25,2963682,3626309.1,9.0036,175049277440,28,65,53,58,42,0,AVOID,-0.55,-7,True,live,STOCK,30,NEUTRAL,NASDAQ
2026-09-11T07:56:49.207012+09:00,2026-09-11,T,AT&T Inc.,US,인터넷,2026-09-10,25.55,33523594,31851979.7,0.5057,175078457344,62,65,45,78,64,1,HOLD,0.48,6,False,live,STOCK,64,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,NEE,"NextEra Energy, Inc.",US,유틸리티,2026-09-10,82.44,12878935,10599916.75,1.241,171968053248,47,60,63,42,49,0,HOLD,0.02,0,False,live,STOCK,47,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,WELL,Welltower Inc.,US,리츠,2026-09-10,235.71,2255358,2581742.9,4.7593,169846030336,47,60,78,38,55,2,HOLD,0.52,6,False,live,STOCK,71,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,UNP,Union Pacific Corporation,US,산업재,2026-09-10,285.78,2290137,2359981.85,5.4552,169774907392,39,60,60,42,46,0,HOLD,0.0,0,False,live,STOCK,48,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,COP,ConocoPhillips,US,에너지,2026-09-10,137.04,5580916,6423745.8,2.8507,164631281664,69,60,42,58,62,1,HOLD,0.58,7,False,live,STOCK,75,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,BLK,"BlackRock, Inc.",US,금융,2026-09-10,1062.4,362791,550244.55,21.4354,172614713344,47,60,60,66,51,0,HOLD,0.01,0,False,live,STOCK,25,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,SHOP,Shopify Inc.,US,IT,2026-09-10,126.6,12092699,7506054.95,6.1635,164283072512,47,60,60,35,47,0,HOLD,0.23,3,False,live,STOCK,54,NEUTRAL,NASDAQ
2026-09-11T07:56:49.207012+09:00,2026-09-11,SCCO,Southern Copper Corporation,US,소재,2026-09-10,194.14,1746767,1196833.35,9.7506,163920887808,47,60,48,37,44,0,AVOID,-0.01,0,True,live,STOCK,48,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,BA,The Boeing Company,US,산업재,2026-09-10,204.8,4620114,5076910.7,3.965,161867792384,25,60,63,35,36,0,AVOID,-0.54,-6,True,live,STOCK,26,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,RIO,Rio Tinto Group,US,소재,2026-09-10,99.39,2554019,2154570.95,2.2243,161643855872,43,60,55,55,53,0,HOLD,0.04,0,False,live,STOCK,63,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,BBVA,"Banco Bilbao Vizcaya Argentaria, S.A.",US,금융,2026-09-10,28.84,777133,1317351.65,0.3932,159147917312,51,60,55,60,56,0,HOLD,0.35,4,False,live,STOCK,57,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,WDC,Western Digital Corporation,US,IT,2026-09-10,460.93,4500675,6266643.75,24.7702,166184124416,50,60,48,68,54,0,HOLD,-0.16,-2,False,live,STOCK,46,NEUTRAL,NASDAQ
2026-09-11T07:56:49.207012+09:00,2026-09-11,ETN,Eaton Corporation plc,US,산업재,2026-09-10,409.15,1514571,1735873.55,12.1675,158913855488,43,60,60,50,51,0,HOLD,0.09,1,False,live,STOCK,54,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,TBB,AT&T Inc. 5.35% GLB NTS 66,US,인터넷,2026-09-10,19.4401,142302,112505.1,0.1826,,50,65,58,80,58,1,HOLD,0.04,0,False,live,STOCK,36,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,PFE,Pfizer Inc.,US,제약/바이오,2026-09-10,27.65,27633347,33229362.35,0.5679,157595975680,47,65,64,66,62,1,HOLD,0.45,5,False,live,STOCK,77,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,IBKR,"Interactive Brokers Group, Inc.",US,금융,2026-09-10,89.42,2862218,3650405.9,3.1994,152355176448,46,60,85,58,56,1,HOLD,0.29,3,False,live,STOCK,41,NEUTRAL,NASDAQ
2026-09-11T07:56:49.207012+09:00,2026-09-11,BUD,Anheuser-Busch InBev SA/NV,US,소매,2026-09-10,77.65,1312574,2397098.7,1.2436,152902664192,31,60,58,60,54,1,HOLD,-0.04,0,False,live,STOCK,76,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,BX,Blackstone Inc.,US,금융,2026-09-10,125.41,4595072,3310793.6,3.7993,149902295040,35,60,72,50,51,1,HOLD,0.11,1,False,live,STOCK,54,NEUTRAL,NYSE
2026-09-11T07:56:49.207012+09:00,2026-09-11,UBER,"Uber Technologies, Inc.",US,IT,2026-09-10,72.56,35283827,16365966.35,2.5374,148208156672,43,60,78,55,55,1,HOLD,0.26,3,False,live,STOCK,48,NEUTRAL,NYSE
